0.675,0.941,0.0754,0.5761
0.7541,0.9644,0.0821,0.6126
0.7597,0.966,0.0983,0.6582
0.7741,0.9689,0.1012,0.6616
0.7861,0.9732,0.1181,0.7119
0.7942,0.9752,0.1201,0.735
0.8056,0.9782,0.1169,0.7359
0.8098,0.9799,0.119,0.7163
0.8173,0.9817,0.126,0.7368
0.8257,0.9828,0.1269,0.7419
0.8349,0.984,0.1372,0.7883
0.8407,0.9854,0.1553,0.8274
0.8499,0.9849,0.1599,0.8444
0.8581,0.9869,0.1614,0.8484
0.8623,0.9875,0.1872,0.8797
0.8688,0.9891,0.2293,0.9149
0.8759,0.9892,0.2623,0.9406
0.8806,0.9902,0.3365,0.9682
0.8834,0.9912,0.4007,0.9844
0.886,0.9922,0.439,0.9905
0.8891,0.9924,0.4842,0.9951
0.8916,0.9928,0.5297,0.9976
0.8927,0.9929,0.5742,0.9988
0.8967,0.9927,0.6419,0.9999
0.8993,0.9936,0.6994,0.9999
0.9012,0.9936,0.7381,1.0
0.9027,0.9939,0.7765,1.0
0.9047,0.9943,0.8054,1.0
0.9045,0.9945,0.837,1.0
0.9067,0.9944,0.8618,1.0
0.908,0.9945,0.8871,1.0
0.9085,0.995,0.9015,1.0
0.9109,0.9949,0.9144,1.0
0.9118,0.9947,0.9287,1.0
0.913,0.9948,0.9358,1.0
0.9145,0.9949,0.9451,1.0
0.9159,0.9949,0.955,1.0
0.929,0.9966,1.0,1.0
0.929,0.9966,1.0,1.0
0.9237,0.9957,1.0,1.0
0.9263,0.9962,1.0,1.0
0.9263,0.9962,1.0,1.0
0.9263,0.9962,1.0,1.0
0.929,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
0.9294,0.9967,1.0,1.0
